hour,consumption,I,temperature
7553,724.61,158.176,25.5
7554,631.81,9.85887,24.9
7555,591.87,0,24.6
7556,598.02,0,24.3
7557,588.04,0,24.1
7558,618.88,0,23.9
7559,588.31,0,23.8
7560,604.76,0,23.6
7561,612.06,0,23.4
7562,605.16,0,23.3
7563,602.31,0,23.2
7564,597.79,0,23.2
7565,601.38,0,23.1
7566,622.79,0,23.1
7567,709.13,0,23.2
7568,709.8,100.325,23.8
7569,720.83,324.602,24.4
7570,760.68,454.147,24.9
7571,733.22,507.873,25.2
7572,755.29,670.242,25.4
7573,723.19,596.067,25.5
7574,689.6,591.348,25.5
7575,706.25,464.766,25.4
7576,684.85,326.141,25.2
7577,685.92,142.691,24.8
7578,649.03,8.75005,24.3
7579,575.77,0,24.1
7580,567.92,0,24
7581,561.89,0,23.9
7582,580.94,0,23.8
7583,571.51,0,23.8
7584,558.43,0,23.7
7585,564.11,0,23.6
7586,544.96,0,23.5
7587,545.63,0,23.5
7588,543.45,0,23.5
7589,582.62,0,23.5
7590,591.11,0,23.5
7591,665.52,0,23.8
7592,784.44,73.0065,24.4
7593,797.32,280.306,25.1
7594,764.49,195.465,25.5
7595,808.12,502.132,25.8
7596,848.89,391.548,26
7597,799.61,296.125,26.1
7598,824.37,473.836,26
7599,834.21,354.974,25.9
7600,810.74,215.173,25.6
7601,819.92,140.991,25.1
7602,834.39,5.7,24.6
7603,818.21,0,24.4
7604,832.49,0,24.3
7605,815.39,0,24.3
7606,783.34,0,24.3
7607,812.73,0,24.3
7608,781.38,0,24.2
7609,731.97,0,24.1
7610,679.03,0,24
7611,599.83,0,23.9
7612,625.17,0,23.9
7613,599.37,0,23.9
7614,640.95,0,23.9
7615,740.31,0,24.1
7616,742.78,53.0706,24.8
7617,746.44,143.326,25.5
7618,813.13,250.647,25.9
7619,769.5,327.786,26.2
7620,847.86,403.939,26.4
7621,785.26,426.342,26.4
7622,795.32,236.14,26.4
7623,801.45,252.069,26.2
7624,766.2,134.334,26
7625,778.36,38.1999,25.6
7626,800.78,4.75,25.2
7627,734.64,0,25.1
7628,758.15,0,25
7629,762,0,24.9
7630,690.15,0,24.7
7631,721.79,0,24.6
7632,736.6,0,24.5
7633,681.07,0,24.3
7634,602.8,0,24.2
7635,564.15,0,24.1
7636,548.03,0,24
7637,592.37,0,23.9
7638,597.61,0,23.9
7639,697.23,0,24.1
7640,754.96,7.6,24.8
7641,837.28,17.1,25.4
7642,804.25,49.4,25.8
7643,758.78,67.45,26.1
7644,821.85,38.95,26.3
7645,771.87,52.25,26.4
7646,814.74,53.2,26.5
7647,818.59,27.55,26.4
7648,785.04,18.05,26.2
7649,772.64,12.35,25.8
7650,835.89,2.85,25.3
7651,796.26,0,25.1
7652,756.02,0,24.9
7653,799.42,0,24.9
7654,741.11,0,24.8
7655,787.73,0,24.7
7656,743.31,0,24.5
7657,692.68,0,24.4
7658,645.14,0,24.2
7659,633.91,0,24.1
7660,637.05,0,24
7661,633.16,0,24
7662,610.05,0,24
7663,655.22,0,24.2
7664,734.27,76.4866,24.9
7665,750.49,251.227,25.7
7666,729.83,420.516,26.1
7667,760.27,518.004,26.5
7668,773.02,407.838,26.8
7669,734.98,446.432,26.9
7670,749.41,377.181,27
7671,733.17,466.074,26.9
7672,733.82,309.039,26.7
7673,759.04,131.599,26.2
7674,778.3,3.80295,25.4
7675,767.89,0,25.1
7676,802.56,0,24.6
7677,786.81,0,24.4
7678,715.12,0,24.2
7679,738.87,0,24
7680,725.73,0,23.9
7681,698.16,0,23.8
7682,639.51,0,23.7
7683,582.16,0,23.7
7684,602.14,0,23.7
7685,576.22,0,23.5
7686,615.11,0,23.4
7687,711.94,0,23.5
7688,736.51,98.5039,24.1
7689,819.37,290.317,24.7
7690,799.53,470.137,25.2
7691,809.23,609.694,25.8
7692,871.76,682.195,26.3
7693,808.25,689.15,26.6
7694,830.3,628.76,26.7
7695,826.57,508.118,26.6
7696,792.57,340.769,26.2
7697,774.07,149.364,25.7
7698,797.38,5.71444,25.1
7699,791.63,0,24.9
7700,799.9,0,24.5
7701,771.02,0,24.2
7702,737.45,0,24
7703,754.29,0,23.9
7704,726.15,0,23.8
7705,670.89,0,23.6
7706,602.42,0,23.5
7707,585.68,0,23.3
7708,603.43,0,23.2
7709,584.76,0,23.2
7710,622.52,0,23.2
7711,649.02,0,23.3
7712,693.1,101.635,23.5
7713,678.96,248.183,23.9
7714,701.95,427.994,24.3
7715,673.43,404.746,24.8
7716,702.72,194.982,25.2
7717,694.56,169.1,25.4
7718,672.24,189.517,25.5
7719,679.46,342.853,25.4
7720,675.87,125.914,25.2
7721,644.66,106.273,25
7722,616.52,3.8,24.7
7723,589.3,0,24.6
7724,553.16,0,24.4
7725,559.93,0,24.3
7726,551.02,0,24.2
7727,577.51,0,24.2
7728,553.41,0,24.2
7729,548.72,0,24.2
7730,554.41,0,24.2
7731,586.53,0,24.1
7732,524.94,0,24.1
7733,552.35,0,24.1
7734,619.35,0,24.2
7735,653.9,0,24.3
7736,676.77,109.582,24.6
7737,738.66,299.54,25.1
7738,677.7,473.782,25.5
7739,701.56,604.962,25.9
7740,742.51,673.912,26.1
7741,680.56,677.736,26.2
7742,691.65,601.66,26.2
7743,737.1,456.349,26.2
7744,692.4,202.56,25.9
7745,669.19,87.5852,25.5
7746,605.86,4.75,25.1
7747,592.23,0,24.9
7748,577.69,0,24.8
7749,569.54,0,24.8
7750,558.84,0,24.7
7751,552.31,0,24.6
7752,563.78,0,24.5
7753,537.73,0,24.4
7754,546.87,0,24.4
7755,523.42,0,24.3
7756,578.32,0,24.2
7757,549.67,0,24.2
7758,584.71,0,24.2
7759,661.46,0,24.3
7760,703.26,109.181,24.9
7761,739.96,300.686,25.4
7762,796.41,475.995,25.8
7763,755.62,607.232,26.1
7764,790.98,679.974,26.3
7765,805.07,685.381,26.4
7766,795.83,623.118,26.5
7767,836.28,506.435,26.4
7768,788.98,338.752,26.3
7769,809.51,150.264,25.9
7770,830.8,5.7,25.5
7771,781.22,0,25.3
7772,794.43,0,25.2
7773,782.6,0,25.1
7774,734.85,0,25
7775,786.82,0,25
7776,767.59,0,25
7777,733.09,0,25
7778,644.44,0,25
7779,646.33,0,24.9
7780,644.63,0,24.9
7781,623.21,0,24.8
7782,644.5,0,24.8
7783,734.26,0,24.8
7784,804.58,104.053,25.1
7785,812.3,294.805,25.5
7786,793.06,470.129,25.7
7787,793.06,602.242,26.1
7788,901.34,654.11,26.3
7789,764.85,675.098,26.6
7790,814.91,599.418,26.7
7791,861.1,505.371,26.7
7792,784.63,339.333,26.5
7793,818.21,149.468,25.9
7794,823.3,5.7,25.2
7795,791.65,0,24.9
7796,797.2,0,23.5
7797,792.09,0,22.3
7798,755.84,0,21.5
7799,802.21,0,21.1
7800,755.35,0,20.8
7801,711.78,0,20.2
7802,643.33,0,19.7
7803,590.65,0,19.3
7804,582.95,0,19
7805,587.26,0,18.7
7806,577.93,0,18.3
7807,657.2,0,17.8
7808,724.17,108.249,17.7
7809,784.61,300.59,18.2
7810,814.57,473.7,19.1
7811,789.31,602.028,20.1
7812,850.84,673.411,20.9
7813,826.62,628.331,21.4
7814,834.01,540.321,21.7
7815,803.1,310.768,21.8
7816,792.2,280.898,21.6
7817,741.24,109.023,21
7818,805.36,5.7,20.3
7819,787.79,0,20
7820,823.14,0,19.5
7821,758.65,0,19.3
7822,729.98,0,19.2
7823,730.96,0,19
7824,755.12,0,19
7825,664.88,0,19
7826,618.13,0,19
7827,584.46,0,18.8
7828,579.93,0,18.5
7829,599.58,0,17.9
7830,694.59,0,17.2
7831,746.25,0,16.5
7832,785.19,85.0137,16.1
7833,815.16,279.805,16.2
7834,789.01,444.607,16.7
7835,734.9,450.601,17.3
7836,764.71,609.325,18
7837,714.85,633.629,18.5
7838,716.4,565.071,18.9
7839,651.78,419.914,19.1
7840,580.68,241.206,19
7841,587.75,132.556,18.5
7842,562.58,4.75,17.9
7843,574.06,0,17.6
7844,572.38,0,17.5
7845,538.79,0,17.5
7846,574.96,0,17.4
7847,519.62,0,17.3
7848,532.08,0,17.3
7849,529.01,0,17.3
7850,544.17,0,17.4
7851,524.15,0,17.5
7852,563.94,0,17.6
7853,543.19,0,17.6
7854,638.69,0,17.7
7855,724.16,0,18
7856,727.98,92.4943,19
7857,714.28,271.463,20.2
7858,743.73,434.563,21.1
7859,696.13,389.039,21.9
7860,757.98,83.6,22.6
7861,705.09,143.45,23.1
7862,717.44,109.25,23.3
7863,676.52,72.2,23.4
7864,626.23,60.8,23.3
7865,627.04,18.05,22.8
7866,579.64,0,22.1
7867,546.18,0,21.9
7868,555.92,0,21.6
7869,548.86,0,21.4
7870,534.61,0,21.2
7871,540.45,0,20.9
7872,546.83,0,20.7
7873,531.33,0,20.6
7874,521.67,0,20.5
7875,541.59,0,20.4
7876,535.78,0,20.3
7877,554.38,0,20.2
7878,637.45,0,20.3
7879,663.35,0,20.5
7880,662.65,56.5062,21
7881,690.51,260.557,21.9
7882,690.36,423.23,22.7
7883,674.31,557.594,23.4
7884,697.98,457.38,23.9
7885,681.63,275.779,24.2
7886,680.19,258.542,24.4
7887,669.13,298.434,24.5
7888,668.67,297.516,24.4
7889,659.9,98.7024,24
7890,596.92,0,23.5
7891,574.58,0,23.3
7892,558.34,0,22.8
7893,516.98,0,22.5
7894,572.95,0,22.3
7895,534.29,0,22.2
7896,543.39,0,22
7897,545.92,0,21.9
7898,542.58,0,21.8
7899,544.48,0,21.7
7900,531.09,0,21.5
7901,538.51,0,21.4
7902,591.58,0,21.4
7903,684.34,0,21.5
7904,708.39,91.7106,22.3
7905,679.51,273.736,23.2
7906,678.53,331.775,23.7
7907,675.93,323.388,24.1
7908,720.63,298.453,24.4
7909,712.92,178.943,24.6
7910,655.12,142.5,24.6
7911,706.7,162.894,24.6
7912,661.26,127.097,24.4
7913,666.5,42.3562,23.8
7914,610.57,0,23.2
7915,544.46,0,23
7916,567.12,0,22.9
7917,542.77,0,22.8
7918,548.86,0,22.8
7919,557.1,0,22.8
7920,535.04,0,22.7
7921,543.99,0,22.6
7922,547,0,22.5
7923,552.31,0,22.5
7924,531.98,0,22.4
7925,553.43,0,22.5
7926,605.99,0,22.5
7927,656.84,0,22.6
7928,789.44,89.3391,23.2
7929,842.29,273.212,23.9
7930,797.04,445.91,24.3
7931,814.4,575.905,24.6
7932,837.29,649.788,24.8
7933,775.79,660.493,24.9
7934,843.16,603.964,24.9
7935,814.15,489.904,24.8
7936,757.03,328.016,24.6
7937,794.87,142.667,24.3
7938,783.4,0,24.1
7939,776.77,0,24
7940,774.54,0,24.1
7941,770.38,0,24.1
7942,734.78,0,24.2
7943,763.22,0,24.1
7944,707.56,0,24.1
7945,698.34,0,24
7946,527.57,0,24
7947,518.43,0,23.9
7948,491.52,0,23.9
7949,493.74,0,23.8
7950,522.28,0,23.8
7951,608.86,0,23.9
7952,679.17,89.0772,24.1
7953,773.43,272.779,24.4
7954,738.23,441.794,24.7
7955,654.05,525.788,24.9
7956,769.07,535.579,25
7957,776.23,586.378,25
7958,785.7,548.101,24.9
7959,831.56,408.183,24.8
7960,772.28,288.581,24.6
7961,746.35,79.1328,24.5
7962,824.82,0,24.3
7963,800.05,0,24.3
7964,756.94,0,24.4
7965,784.05,0,24.5
7966,740.57,0,24.5
7967,747.79,0,24.5
7968,728.89,0,24.4
7969,663.77,0,24.4
7970,596.82,0,24.3
7971,577.21,0,24.2
7972,588.96,0,24.1
7973,577.25,0,24.1
7974,624.67,0,24
7975,701.78,0,24.1
7976,744.06,55.2306,24.3
7977,749.03,197.861,24.6
7978,740.07,286.915,24.8
7979,715.1,358.56,24.9
7980,790.05,438.943,24.9
7981,745.19,484.009,24.8
7982,841.12,387.395,24.7
7983,846.71,246.224,24.6
7984,852.74,127.031,24.3
7985,816.11,38.3677,24
7986,794.41,0,23.7
7987,819.32,0,23.7
7988,820.61,0,23.6
7989,808.91,0,23.5
7990,779.12,0,23.5
7991,807.57,0,23.5
7992,780.34,0,23.5
7993,724.6,0,23.4
7994,618.68,0,23.4
7995,614.11,0,23.3
7996,609.4,0,23.2
7997,600.55,0,23.1
7998,590.07,0,22.9
7999,593.49,0,22.8
8000,721.37,73.5965,22.9
8001,738.73,247.357,23
8002,771.65,389.243,23.2
8003,746.16,476.498,23.5
8004,808.26,512.083,24
8005,778.56,610.302,24.3
8006,838.13,606.401,24.6
8007,815.85,489.262,24.6
8008,776.83,326.932,24.5
8009,786.92,138.825,24
8010,764.48,0,23.4
8011,755.82,0,23.1
8012,792.56,0,19.9
8013,743.72,0,19.8
8014,745.65,0,19.6
8015,737.9,0,19.4
8016,700.09,0,19.2
8017,674.2,0,19
8018,626.16,0,18.9
8019,551.83,0,18.9
8020,591.1,0,18.9
8021,604.18,0,18.9
8022,617.26,0,19
8023,693.54,0,19.2
8024,718.84,62.8728,19.8
8025,737.18,257.791,20.5
8026,758.04,423.971,21.3
8027,788.25,467.26,22.1
8028,823.48,311.743,22.8
8029,822.97,116.554,23.3
8030,855.72,324.432,23.7
8031,832.84,337.297,23.8
8032,787.03,309.939,23.7
8033,791.36,131.817,23.3
8034,757.87,0,22.8
8035,780.36,0,22.5
8036,813.53,0,22
8037,762.37,0,21.8
8038,734.39,0,21.5
8039,758.62,0,21.1
8040,724.53,0,20.6
8041,659.4,0,20.3
8042,632.95,0,20
8043,591.66,0,19.7
8044,600.3,0,19.4
8045,592.24,0,19.2
8046,649.26,0,18.9
8047,705.51,0,18.7
8048,708.08,76.2188,18.8
8049,738.83,255.819,19.3
8050,718.07,427.724,20.3
8051,736.24,538.943,21.5
8052,796.62,619.214,22.5
8053,757.31,645.809,23.2
8054,686.23,463.948,23.7
8055,693.61,347.674,24
8056,693.82,320.318,24
8057,694.09,126.376,23.5
8058,637.97,0,22.9
8059,584.03,0,22.7
8060,606.93,0,22.3
8061,568.67,0,22.1
8062,583.35,0,21.9
8063,588.85,0,21.6
8064,593.48,0,21.3
8065,584.87,0,21
8066,575.64,0,20.8
8067,596.9,0,20.5
8068,585.62,0,20.3
8069,576.18,0,20.3
8070,647.2,0,20.4
8071,699.86,0,20.5
8072,723.79,68.8243,20.8
8073,731.5,229.816,21.4
8074,714.4,416.469,22.2
8075,699.44,556.09,23.2
8076,736.36,586.178,24
8077,722.26,447.664,24.4
8078,724.38,469.165,24.6
8079,708.18,381.567,24.7
8080,750.17,289.907,24.5
8081,729.39,110.784,24
8082,646,0,23.5
8083,610.44,0,23.4
8084,593.79,0,23.3
8085,571.84,0,23.2
8086,624.4,0,23.1
8087,595.57,0,23
8088,582.06,0,23
8089,625.55,0,23
8090,577.74,0,22.9
8091,578.8,0,22.9
8092,577,0,22.8
8093,611.26,0,22.8
8094,640.39,0,22.8
8095,745.25,0,23
8096,733.07,76.1285,23.5
8097,760.24,258.204,24.1
8098,794.56,383.601,24.6
8099,760.75,373.111,24.9
8100,853.18,326.262,25.1
8101,786.12,499.173,25.2
8102,844.88,579.453,25.2
8103,886.24,473.998,25.1
8104,840.19,312.629,25
8105,832.37,132.543,24.6
8106,840.72,0,24.2
8107,819.17,0,24
8108,829.19,0,23.9
8109,834.85,0,23.9
8110,812.36,0,23.9
8111,839.35,0,23.8
8112,802.8,0,23.7
8113,737.37,0,23.7
8114,669.58,0,23.6
8115,640.17,0,23.6
8116,663.43,0,23.5
8117,633.13,0,23.5
8118,715.19,0,23.6
8119,763.88,0,23.8
8120,744.28,70.1718,24.4
8121,807.09,244.621,25.1
8122,809.97,412.485,25.6
8123,771.03,541.627,26
8124,865.51,614.396,26.3
8125,808.54,626.599,26.4
8126,851.66,572.725,26.5
8127,858.36,463.253,26.4
8128,787,307.622,26.1
8129,797.53,89.3448,25.6
8130,819.57,0,25.1
8131,790.5,0,24.8
8132,789.19,0,24.5
8133,778.96,0,24.3
8134,755.61,0,24
8135,729.13,0,23.8
8136,748.58,0,23.6
8137,686.47,0,23.4
8138,589.72,0,23.2
8139,618.54,0,23.1
8140,610.86,0,23.1
8141,584.25,0,23.1
8142,661.78,0,23.2
8143,718.55,0,23.3
8144,745.93,69.3714,23.6
8145,766.29,245.822,24.2
8146,769.37,417.416,24.7
8147,759.79,547.265,25.2
8148,772.22,623.668,25.6
8149,665.97,636.049,25.7
8150,716.81,584.865,25.7
8151,754.11,475.382,25.3
8152,673.99,317.105,24.5
8153,684.72,137.004,23.4
8154,691.99,4.75,22.4
8155,668.69,0,22
8156,672.16,0,21.3
8157,660.78,0,21
8158,614.26,0,20.7
8159,691.96,0,20.3
8160,642.56,0,19.8
8161,602.04,0,19.5
8162,567.09,0,19.3
8163,541.87,0,19.3
8164,520.71,0,19.3
8165,551.92,0,19.3
8166,626,0,19.5
8167,652.71,0,19.8
8168,676.35,69.6868,20.4
8169,682.54,247.883,21.3
8170,729.5,416.896,22.2
8171,690.85,546.684,23.2
8172,693.91,623.813,23.9
8173,737.69,613.73,24.2
8174,782.25,429.421,24.3
8175,821.08,263.733,24.3
8176,772.34,230.72,24
8177,824.83,83.3097,23.7
8178,773.06,4.75,23.4
8179,783.67,0,23.2
8180,787.3,0,23.1
8181,748.88,0,23.1
8182,777.29,0,23.1
8183,729.95,0,23.1
8184,731.98,0,23
8185,724.89,0,22.9
8186,643.13,0,22.8
8187,622.93,0,22.7
8188,617.95,0,22.6
8189,622.01,0,22.6
8190,694.21,0,22.7
8191,694.19,0,22.9
8192,748.05,68.184,23.3
8193,794.99,246.791,23.9
8194,838.43,420.353,24.3
8195,782.87,553.783,24.6
8196,866.54,618.604,24.7
8197,815.34,642.261,24.7
8198,884.51,589.728,24.5
8199,852.38,480.104,24.3
8200,789.49,322.538,24.1
8201,846.17,140.603,23.8
8202,804.88,5.7,23.7
8203,761.44,0,23.6
8204,821.93,0,23.7
8205,777.48,0,23.7
8206,763.05,0,23.7
8207,761.35,0,23.6
8208,766.17,0,23.5
8209,665.56,0,23.4
8210,679.44,0,23.4
8211,625.94,0,23.4
8212,613.42,0,23.4
8213,653.64,0,23.4
8214,715.04,0,23.5
8215,732.79,0,23.7
8216,768.77,67.1255,23.9
8217,764.61,152.346,24.3
8218,789.88,394.332,24.6
8219,749.75,309.425,24.8
8220,771.58,386.965,25
8221,706.61,381.493,24.9
8222,692.61,416.805,24.8
8223,676.89,317.404,24.7
8224,677.46,127.223,24.7
8225,684.29,85.0687,24.5
8226,614.78,2.85,24.4
8227,579.83,0,24.3
8228,579.17,0,24.4
8229,563.63,0,24.4
8230,576.22,0,24.4
8231,541.57,0,24.5
8232,542.62,0,24.5
8233,578.66,0,24.4
8234,562.92,0,24.3
8235,553.76,0,24.3
8236,565.62,0,24.2
8237,570.41,0,24
8238,638.5,0,23.8
8239,658.74,0,23.7
8240,723.37,64.4164,23.7
8241,691.42,243.637,23.9
8242,723.74,417.277,24.1
8243,723.01,549.907,24.6
8244,717.04,629.575,25.2
8245,752.81,644.565,25.6
8246,678.86,592.22,25.8
8247,698.97,479.887,25.9
8248,697.77,321.877,25.7
8249,621.44,140.267,25.3
8250,625.17,5.7,24.8
8251,590.45,0,24.5
8252,548.02,0,24
8253,556.28,0,23.7
8254,542.29,0,23.3
8255,561.9,0,23.1
8256,550.06,0,22.9
8257,568.2,0,22.7
8258,518.06,0,22.6
8259,524.82,0,22.6
8260,535.87,0,22.6
8261,545.51,0,22.7
8262,629.6,0,22.7
8263,717.62,0,22.8
8264,745.99,61.789,23.3
8265,792.17,237.019,24
8266,834.89,409.102,24.5
8267,773.26,541.605,25
8268,848.94,620.397,25.4
8269,764.17,635.129,25.7
8270,805.37,584.552,25.9
8271,812.61,476.298,26
8272,812.32,319.714,26
8273,786.82,139.637,25.6
8274,790.03,5.7,25
8275,772.2,0,24.7
8276,773.51,0,24.3
8277,747.82,0,24.1
8278,728.23,0,24
8279,720.86,0,23.9
8280,723.14,0,23.9
8281,697.02,0,23.9
8282,649.74,0,23.9
8283,608.9,0,24
8284,593.98,0,24
8285,568.02,0,24
8286,636.01,0,24.1
8287,691.27,0,24.2
8288,674.7,59.7128,24.7
8289,734.13,237.335,25.2
8290,744.84,411.85,25.5
8291,724.73,546.326,25.7
8292,792.57,625.592,26
8293,749.9,640.278,26.1
8294,782.98,588.223,26.2
8295,821.71,479.894,26.1
8296,740.05,323.191,25.9
8297,768.6,142.338,25.4
8298,742.67,5.70204,24.9
8299,724.57,0,24.7
8300,752.62,0,24.5
8301,726.35,0,24.5
8302,712.22,0,24.4
8303,764.46,0,24.3
8304,710.41,0,24.3
8305,671.28,0,24.3
8306,661.16,0,24.4
8307,651.59,0,24.5
8308,610.03,0,24.6
8309,596.27,0,24.6
8310,684.57,0,24.7
8311,683.14,0,24.8
8312,719.15,58.9433,25.1
8313,748.15,233.976,25.5
8314,773.87,403.621,26
8315,748.37,535.345,26.4
8316,799.3,613.72,26.7
8317,735.7,619.478,26.7
8318,801.13,541.669,26.6
8319,816.25,472.219,26.4
8320,730.72,315.653,26.1
8321,768.09,135.494,25.4
8322,777.59,4.76696,24.7
8323,741.88,0,24.5
8324,755.98,0,23.5
8325,775.78,0,22.5
8326,722.6,0,21.5
8327,731.71,0,21
8328,770.64,0,20.7
8329,691.46,0,20.5
8330,596.54,0,20.4
8331,581.75,0,20.2
8332,544.63,0,20
8333,536.3,0,19.8
8334,694.5,0,19.5
8335,758.16,0,19.5
8336,771.77,55.1315,19.9
8337,812.38,226.279,20.6
8338,806.78,395.432,21.3
8339,789.48,526.436,21.8
8340,789.41,574.936,22.1
8341,763.75,554.358,22.3
8342,795.35,562.951,22.4
8343,835.59,471.854,22.4
8344,761.17,319.741,22.1
8345,729,141.788,21.4
8346,766.68,5.74555,20.7
8347,743,0,20.4
8348,739.3,0,19.5
8349,768.72,0,19
8350,712.97,0,18.4
8351,741.56,0,17.8
8352,765.99,0,17.2
8353,696.04,0,16.5
8354,641.33,0,16
8355,622.78,0,15.4
8356,603.28,0,15
8357,603.85,0,14.7
8358,674.56,0,14.4
8359,689.82,0,14.4
8360,761.01,53.6779,14.7
8361,817.3,225.739,15.3
8362,829.55,387.186,15.9
8363,756.07,437.843,16.7
8364,822.64,538.053,17.4
8365,744.93,390.191,17.9
8366,819.6,335.062,18.3
8367,816.47,371.646,18.4
8368,774.77,195.684,18.4
8369,755.28,97.2478,17.9
8370,756.61,4.75,17.4
8371,712.98,0,17.2
8372,750.85,0,16.7
8373,749.8,0,16.2
8374,711.23,0,15.8
8375,728.28,0,15.5
8376,692.84,0,15.1
8377,683.56,0,14.8
8378,632.78,0,14.4
8379,562.46,0,14
8380,600.33,0,13.7
8381,590.29,0,13.4
8382,623.26,0,13.1
8383,735.78,0,13
8384,679.38,15.2,13.4
8385,737.33,113.605,14
8386,726.76,209.342,14.7
8387,694.68,254.976,15.8
8388,763.71,460.629,16.8
8389,711.61,513.031,17.6
8390,696.84,432.912,18.2
8391,696.19,124.943,18.6
8392,683.49,277.798,18.6
8393,658.46,77.9281,17.9
8394,611.87,2.85,17.1
8395,563.65,0,16.9
8396,547.9,0,16.5
8397,570.22,0,16.3
8398,534.69,0,16.2
8399,555.37,0,16.1
8400,479.63,0,15.9
8401,460.51,0,15.8
8402,498.96,0,15.6
8403,457.74,0,15.4
8404,467.45,0,15.3
8405,511.16,0,15.2
8406,541.7,0,15.3
8407,658.6,0,15.5
8408,727.97,42.7343,16.4
8409,703.23,76.1904,17.6
8410,701.9,122.863,18.8
8411,687.18,188.468,19.9
8412,697.4,325.807,20.9
8413,677.19,196.526,21.6
8414,707.63,249.042,22
8415,665.53,446.164,22.1
8416,671.68,226.539,21.9
8417,640.08,50.7331,21.3
8418,619.38,4.75,20.8
8419,568.47,0,20.6
8420,572.56,0,20.5
8421,525.99,0,20.5
8422,551.2,0,20.6
8423,577.32,0,20.6
8424,557.82,0,20.7
8425,555.85,0,20.8
8426,560.46,0,20.8
8427,553.81,0,20.9
8428,547.67,0,20.9
8429,578.83,0,20.9
8430,637.75,0,20.8
8431,703.01,0,20.7
8432,756.26,29.1507,21.1
8433,766.82,125.562,21.7
8434,847.06,292.628,22.3
8435,761.06,118.616,23
8436,784.87,554.461,23.3
8437,758.87,531.763,23.6
8438,750.53,561.06,23.7
8439,734.4,405.587,23.7
8440,697.33,94.05,23.5
8441,718.71,30.7856,22.8
8442,738.61,4.75,22.2
8443,710.11,0,22
8444,692.11,0,21.8
8445,708.56,0,21.7
8446,676.22,0,21.6
8447,688.03,0,21.5
8448,678.1,0,21.5
8449,641.75,0,21.4
8450,616.63,0,21.3
8451,586.26,0,21.3
8452,565.17,0,21.2
8453,585.32,0,21.2
8454,606.71,0,21.2
8455,669.52,0,21.5
8456,715.55,46.0945,22.2
8457,691.16,212.727,23.1
8458,770.49,386.796,23.6
8459,711.67,525.141,24
8460,733.97,606.763,24.3
8461,739.75,627.15,24.4
8462,786.95,582.395,24.5
8463,784.54,478.005,24.5
8464,753.58,326.23,24.3
8465,766.25,147.982,23.8
8466,772.55,8.83036,23.2
8467,721.2,0,23
8468,750.52,0,22.9
8469,718.88,0,22.8
8470,699.4,0,22.8
8471,731.41,0,22.8
8472,693.87,0,22.8
8473,681.97,0,22.9
8474,616.5,0,22.9
8475,587.47,0,22.9
8476,576.59,0,23
8477,593.86,0,23
8478,597.67,0,23.1
8479,684.3,0,23.3
8480,712.8,45.9741,23.7
8481,715.58,197.932,24.2
8482,768.15,388.422,24.7
8483,712.67,493.909,25.2
8484,748.16,403.169,25.5
8485,737.23,345.093,25.6
8486,762.13,346.639,25.5
8487,771.07,152.202,25.1
8488,766.26,64.3763,24.3
8489,752.65,24.7,23
8490,778.96,2.85,21.5
8491,765.34,0,20.7
8492,741.92,0,19.5
8493,754.98,0,18.9
8494,727.4,0,18.2
8495,735.14,0,17.4
8496,709.56,0,16.6
8497,698.45,0,16
8498,660.19,0,15.5
8499,610.68,0,15.2
8500,590.59,0,15
8501,559.93,0,14.8
8502,662.87,0,14.7
8503,717.73,0,14.7
8504,769.99,38.0015,15.2
8505,769.86,184.055,16.2
8506,741.12,318.316,17.4
8507,729.85,429.223,18.7
8508,827.35,416.319,19.7
8509,741.28,338.611,20.5
8510,784.86,316.959,21
8511,817.06,204.575,21.3
8512,790.12,208.2,21.3
8513,748.89,68.5046,20.8
8514,749.02,6.65,20.1
8515,751.85,0,19.9
8516,729.48,0,19.8
8517,726.04,0,19.8
8518,683.02,0,19.7
8519,677.5,0,19.7
8520,685.72,0,19.7
8521,658.15,0,19.7
8522,621.43,0,19.7
8523,574.6,0,19.8
8524,566.01,0,19.8
8525,581.15,0,19.8
8526,664.17,0,19.8
8527,791.26,0,19.7
8528,767.19,45.6645,20
8529,778.33,207.846,20.6
8530,730.38,276.923,21.3
8531,749.63,516.74,22
8532,772.78,599.927,22.4
8533,799.37,493.484,22.7
8534,721.3,429.983,22.9
8535,719.63,441.895,22.9
8536,666.62,290.513,22.8
8537,665.64,85.3157,22.3
8538,642.95,6.65,21.6
8539,599.02,0,21.4
8540,606.31,0,21.1
8541,568.33,0,21
8542,601.42,0,20.9
8543,594.09,0,20.8
8544,593.75,0,20.7
8545,594.81,0,20.7
8546,554.61,0,20.6
8547,567.3,0,20.5
8548,611.83,0,20.4
8549,587.22,0,20.3
8550,699.87,0,20.3
8551,781.15,0,20.5
8552,775.11,12.35,21.3
8553,759.25,14.25,22.2
8554,792.12,159.27,22.8
8555,724.31,185.979,23.3
8556,758.92,252.07,23.7
8557,731.25,558.873,23.9
8558,700.77,559.217,24
8559,700.98,415.303,23.9
8560,705.85,213.722,23.7
8561,671.6,138.793,23.2
8562,631.77,9.11746,22.7
8563,589.46,0,22.5
8564,569,0,22.7
8565,574.76,0,22.8
8566,576.89,0,22.9
8567,561.28,0,23.1
8568,561.49,0,23.1
8569,584.61,0,23.2
8570,563.91,0,23.3
8571,538.03,0,23.4
